"","longitude","latitude","username","total_oc"
"2410",12.49117297,41.89503562,"Lucrezia Oddone",2
"2411",12.47090265,41.83091758,"Paolo Pasquali",2
"2412",12.5,41.9,"Петруччо",2
"2413",12.43633099,41.86670521,"Alessandro Panella",2
"2414",12.5008946,41.8935525,"valentina goslino",2
"2415",12.49069832,41.90564522,"Lyndey Milan OAM",2
"2416",12.5,41.9,"Andreas Lindemark",2
"2417",12.50150737,41.90248482,"giorgio biferi",2
"2418",12.5,41.9,"Malcolm Griffiths",2
"2419",12.49027778,41.90361111,"diego rougier",2
"2420",12.4832,41.90314,"Jose E. Velez-Silva",2
"2421",12.5,41.9,"TimeoutVideo",2
"2422",12.5,41.9,"Francesca Capizzi",2
"2423",12.453,41.904,"Melissa Hernandez",2
"2424",12.45790476,41.90264382,"Arthur ChR",2
"2425",12.47305556,41.89888889,"Julián Paciocco",2
"2426",12.46623368,41.90215729,"Arthur ChR",2
"2427",12.49244213,41.89023406,"AJ Minxy",2
"2428",12.49591,41.90755,"A&S Fine Foods",2
"2429",12.5,41.9,"A&S Fine Foods",2
"2430",12.46723,41.90938,"Tony's Pizzeria",2
"2431",12.454032,41.902273,"Matt",2
"2432",12.5274,41.9391,"Daniela Delogu",2
"2433",12.5,41.9,"Georgios Tserdakidis",2
"2434",12.5,41.9,"Sara ⚡️",2
"2435",12.5,41.9,"m@urO",2
"2436",12.5,41.9,"Anna McDonald",2
"2437",12.4734839,41.87476,"Elisakitty's Kitchen",2
"2438",12.5,41.9,"Maryan Herrera R.",2
"2439",12.48205833,41.90595,"Michael",2
"2440",12.5,41.9,"Diego Toffanello",2
"2441",12.49177787,41.89119082,"sandro iocolano",2
"2442",12.504802,41.893081,"pendolaria",2
"2443",12.47509313,41.90964338,"bartolomeo.perrotta",2
"2444",12.5008,41.88938,"Melissa Hernandez",2
"2445",12.5,41.9,"Cristiano Greco",2
"2446",12.436717,41.843174,"Frank J. Dürring",2
"2447",12.5,41.9,"Francesco De Luca",2
"2448",12.49580032,41.9803625,"RiccardoIngeDiaferia",2
"2449",12.48205833,41.90595,"Alessandro Bersani",2
"2450",12.47849464,41.89592042,"Alessandro Bersani",2
"2451",12.5,41.9,"Arch. Teresa Mirmina",2
"2452",12.47279,41.89629,"Valeria Vargas Low",2
"2453",12.41779537,41.92539439,"Andrea LD",2
"2454",12.482636,41.9004628,"Ana Laura",2
"2455",12.4463461,41.9103034,"Debora Tomeucci",2
"2456",12.5274702,41.8807334,"Francesca Piccioni",2
"2457",12.49177787,41.89119082,"Borja García Salces",2
"2458",12.50814516,41.88098671,"Emanuela Bellezza",2
"2459",12.49244213,41.89023406,"Bruno Surano",2
"2460",12.5,41.9,"laTestuggine",2
"2461",12.50814516,41.88098671,"RBNZ",2
"2462",12.59072008,41.79948551,"Silvi 🇪🇺",2
"2463",12.48504,41.85704,"Alessia",2
"2464",12.46623368,41.90215729,"Polly e Nessa",2
"2465",12.53260347,41.91137092,"Arianna Orazi",2
"2466",12.5,41.9,"Rylan Greg",2
"2467",12.4719738,41.89576897,"Richard Gordon",2
"2468",12.5,41.9,"Britt Libot",2
"2469",12.46108,41.90458,"St. Mary Des Plaines",2
"2470",12.46111111,41.90138889,"St. Mary Des Plaines",2
"2471",12.454032,41.902273,"Prince Joe 👑",2
"2472",12.5,41.9,"Pegga",2
"2473",12.43219319,41.94272474,"Elisakitty's Kitchen",2
"2474",12.5,41.9,"Luigia La Barba",2
"2475",12.48305556,41.89458333,"Marcello Di Lorenzo",2
"2476",12.50093705,41.90072864,"GİZEM KILIÇ",2
"2477",12.5,41.9,"Matt Firth",2
"2478",12.54168,41.8772,"Lucia Galasso",2
"2479",12.45409805,41.90704631,"Georgios Tserdakidis",2
"2480",12.47720511,41.7664462,"Daniela Sforza",2
"2481",12.50841059,41.88638472,"meikehempel",2
"2482",12.47666656,41.9467325,"Federica Mochi",2
"2483",12.47722222,41.89083333,"Andrea LD",2
"2484",12.5039,41.88946,"Riccardo liberandoci",2
"2485",12.49527778,41.89138889,"Dave Tonkin",2
"2486",12.57863329,41.91398097,"Enrico Pallocca Blog",2
"2487",12.454032,41.902273,"mayara depieri",2
"2488",12.482636,41.9004628,"Paul Freher",2
"2489",12.5,41.9,"*Frè*",2
"2490",12.45444444,41.90638889,"Livia Delgado",2
"2491",12.5,41.9,"James Lissimore",2
"2492",12.5,41.9,"Laith Woheib",2
"2493",12.476317,41.910714,"La Flaca Ramirez",2
"2494",12.48305556,41.89458333,"Luigi",2
"2495",12.47681535,41.89921809,"diego rougier",2
"2496",12.47869444,41.90341667,"Mariola Guia.",2
"2497",12.515572,41.8798797,"Francesca Piccioni",2
"2498",12.48305556,41.89458333,"mayara depieri",2
"2499",12.5,41.9,"Víctor Tur",2
"2500",12.49244213,41.89023406,"Sandis Kiops",2
"2501",12.49222222,41.91416667,"Britt Libot",2
"2502",12.49244213,41.89023406,"Jules SINTIVE",2
"2503",12.48590257,41.8456422,"Gianluca Liguori",2
"2504",12.49244213,41.89023406,"Enzo",2
"2505",12.492,41.914,"Simone",2
"2506",12.48328863,41.92088492,"evha&eva",2
"2507",12.4731391,41.918006,"AlbumArte",2
"2508",12.43275504,41.87526162,"Rachele Di Cicco",2
"2509",12.49158426,41.89082967,"mayara depieri",2
"2510",12.4699438,41.83414717,"andrea bellemani",2
"2511",12.47837,41.90441,"Gianluca Melillo",2
"2512",12.43645755,41.89152476,"Gordon Thomas",2
"2513",12.5,41.9,"Sabrina Luccarini",2
"2514",12.49905724,41.89983652,"Prince Joe 👑",2
"2515",12.5008946,41.8935525,"silvia signorelli",2
"2516",12.4852,41.8922,"vincenzo circosta",2
"2517",12.49930859,41.89705443,"AJ Shields",2
"2518",12.39408493,41.81945446,"KarlaFerve",2
"2519",12.454032,41.902273,"DJ Uka",2
"2520",12.47576674,41.83830438,"Fabrizio Badaloni",2
"2521",12.47949767,41.91873743,"Chiara Peri",2
"2522",12.5,41.9,"Federico Viticci",2
"2523",12.49244213,41.89023406,"Andrea Morisco",2
"2524",12.5,41.9,"RossellaB Makeupando",2
"2525",12.4849,41.90266,"Andrea Santoro",2
"2526",12.522,41.93121,"Ramonaincucina.com",2
"2527",12.5162264,41.8944348,"Simone Cosentino",2
"2528",12.482636,41.9004628,"mayara depieri",2
"2529",12.482636,41.9004628,"Anna Kathrina Casino",2
"2530",12.49177787,41.89119082,"mayara depieri",2
"2531",12.45989,41.82103,"LellyRem",2
"2532",12.47652,41.90041,"davidshak",2
"2533",12.49244213,41.89023406,"Nathan Larkin",2
"2534",12.45444444,41.90638889,"sada tao",2
"2535",12.49177787,41.89119082,"XEP",2
"2536",12.45790476,41.90264382,"Serkan",2
"2537",12.46564,41.94905,"micaela balini",2
"2538",12.49158426,41.89082967,"Waps",2
"2539",12.5,41.9,"Mikhail Kipchatov",2
"2540",12.4667,41.8833,"Nubia Alonso",2
"2541",12.46952,41.86253,"Sofia Principe",2
"2542",12.45409805,41.90704631,"La Storia Siamo Noi",2
"2543",12.49244213,41.89023406,"MC Sports",2
"2544",12.5,41.9,"Claudia Mari",2
"2545",12.5,41.9,"Guido Becich",2
"2546",12.53896654,41.90368631,"RBNZ",2
"2547",12.5,41.9,"Fawaz Alarbash",2
"2548",12.49244213,41.89023406,"Aída Caires",2
"2549",12.478194,41.856111,"❁Margaufre❁",2
"2550",12.4769697,41.9620781,"黒田 大guitar&surf&foto",2
"2551",12.454032,41.902273,"Thiago Thomazi",2
"2552",12.49222222,41.91416667,"Alberto Iglesias",2
"2553",12.47808,41.87242,"Silvia Draoidh Marzi",2
"2554",12.48176111,41.89868056,"Marcello Di Lorenzo",2
"2555",12.4317102,41.8767319,"THE KEY OF SUCCESS",2
"2556",12.45731751,41.82976811,"Sara Maule",2
"2557",12.44178555,41.88273833,"Daniel Fabregas",2
"2558",12.5,41.9,"❃ Ꭶ Ꭵ ℜ Ꭵ Ꭿ ❃",2
"2559",12.47423,41.89429,"A&S Fine Foods",2
"2560",12.48833333,41.90361111,"Rita Nava",2
"2561",12.47233368,41.8685664,"eleonora marsella",2
"2562",12.49588916,41.90233993,"Nathalie Holroyd",2
"2563",12.50264004,41.90049883,"黒田 大guitar&surf&foto",2
"2564",12.48205833,41.90595,"Tony's Pizzeria",2
"2565",12.482636,41.9004628,"Chris Parker-Haim",2
"2566",12.47837,41.90441,"Daniele Vincenzoni",2
"2567",12.47681535,41.89921809,"Paul Freher",2
"2568",12.5,41.9,"+ LƎA DRAGONS IN201~",2
"2569",12.454032,41.902273,"Denis A McCarthy",2
"2570",12.39408493,41.81945446,"Tore",2
"2571",12.5,41.9,"tex",2
"2572",12.482636,41.9004628,"Ambre",2
"2573",12.45585632,41.89651844,"HIGHprecision",2
"2574",12.46716,41.92794,"Clematis",2
"2575",12.49588916,41.90233993,"etetuba",2
"2576",12.5,41.9,"Tatti . - ⚓️",2
"2577",12.4699438,41.83414717,"Don Cash",2
"2578",12.5,41.9,"KarlaFerve",2
"2579",12.466,41.836,"Rista Nurhajlia",2
"2580",12.49177787,41.89119082,"Cinthia Mimbela",2
"2581",12.52911278,41.9328998,"Michele Capone",2
"2582",12.46826849,41.87834574,"La Sabry",2
"2583",12.66106228,41.91372798,"huzhby",2
"2584",12.49177787,41.89119082,"Erik",2
"2585",12.45790476,41.90264382,"Denis A McCarthy",2
"2586",12.4852,41.8922,"La Storia Siamo Noi",2
"2587",12.481589,41.90601,"GİZEM KILIÇ",2
"2588",12.4849,41.90266,"Nathalie Holroyd",2
"2589",12.47305556,41.89888889,"Meraj Chhaya",2
"2590",12.5,41.9,"Kellie Hayden",2
"2591",12.47681535,41.89921809,"Nellie Aponte",2
"2592",12.48205833,41.90595,"Holidays apartments",2
"2593",12.53168246,41.88960658,"Annalisa Lupo",2
"2594",12.560833,41.915556,"Fim Cisl Roma Rieti",2
"2595",12.49244213,41.89023406,"Amey Walawalkar",2
"2596",12.47722222,41.85861111,"Birgitta Ekman",2
"2597",12.46912,41.89172,"Nubia Alonso",2
"2598",12.47305556,41.89888889,"Renato Acquistapace",2
"2599",12.45327338,41.90408636,"Michael Whitaker Jr.",2
"2600",12.4328638,41.7864017,"sira",2
"2601",12.49158426,41.89082967,"♚  Ana Carolina",2
"2602",12.48853454,41.88296205,"Osvaldo Alvarez",2
"2603",12.453,41.904,"Anthony Bucci III",2
"2604",12.454032,41.902273,"Tapani Kemi",2
"2605",12.49244213,41.89023406,"Laura PiszczorRomano",2
"2606",12.48833,41.90361,"Laura PiszczorRomano",2
"2607",12.49244213,41.89023406,"Alejandro Lugo",2
"2608",12.48264,41.8934799,"Davide Alaimo",2
"2609",12.54675,41.86268,"Michele Falanga",2
"2610",12.5,41.9,"pascal vicedomini",2
"2611",12.486609,41.9043719,"Donato Robilotta",2
"2612",12.50830462,41.87970676,"Frank Kuin",2
"2613",12.47305556,41.89888889,"RafaMorillo",2
"2614",12.45790476,41.90264382,"Raptor.",2
"2615",12.454032,41.902273,"MIXHELL",2
"2616",12.49244213,41.89023406,"แบ่งปัณณ์ หอมจันทร์",2
"2617",12.4698356,41.90609802,"Amedeo Andreozzi",2
"2618",12.47525,41.90167,"Olio Flaminio",2
"2619",12.48283833,41.89505,"Borja",2
"2620",12.52864122,41.88847693,"RGB Light Experience",2
"2621",12.5,41.9,"Raul Martinez",2
"2622",12.474583,41.93082252,"SuXGio",2
"2623",12.5,41.9,"Francesco Siciliani",2
"2624",12.46654738,41.93706727,"Dr.Apocalypse",2
"2625",12.47722222,41.85861111,"Anne Marie",2
"2626",12.4908498,41.9370231,"Giorgia Cremonese",2
"2627",12.5,41.9,"Rafael Morandini",2
"2628",12.4852,41.8922,"Tony's Pizzeria",2
"2629",12.5,41.9,"Marcos",2
"2630",12.48205833,41.90595,"Karine Parussolo",2
"2631",12.46881522,41.83731307,"Alex Achille",2
"2632",12.48226,41.90608,"Isobel Lee",2
"2633",12.47682012,41.89862865,"Rose",2
"2634",12.482636,41.9004628,"Anne Marie",2
"2635",12.44178555,41.88273833,"RBNZ",2
"2636",12.4357553,41.8723468,"alberto rapaccioni",2
"2637",12.48305556,41.89458333,"Britney Sbears",2
"2638",12.5,41.9,"ISMAR FARIAS",2
"2639",12.54740516,41.94110282,"Alessia Macari",2
"2640",12.46976426,41.90572267,"Ciro Bevilacqua",2
"2641",12.49244213,41.89023406,"Nicole Lem",2
"2642",12.47315245,41.91386138,"Roberta Pedrelli",2
"2643",12.50814516,41.88098671,"橘りり",2
"2644",12.47684597,41.89926334,"Nathalie Holroyd",2
"2645",12.453,41.904,"TORINICITY",2
"2646",12.48333333,41.83444444,"Anne Marie",2
"2647",12.4573665,41.9662108,"Roberto Angelini",2
"2648",12.4714603,41.8860207,"Roxanne Matiz",2
"2649",12.5,41.9,"rosa pittau",2
"2650",12.493056,41.879444,"Meraj Chhaya",2
"2651",12.5,41.9,"Osvaldo Alvarez",2
"2652",12.37944444,41.78833333,"Monobjo",2
"2653",12.49918333,41.897125,"Anne Marie",2
"2654",12.5,41.9,"Kings & Saints",2
"2655",12.5,41.9,"Ian Wanderluster",2
"2656",12.51844,41.90499,"Arianna",2
"2657",12.482636,41.9004628,"Nathalie Holroyd",2
"2658",12.48694444,41.88833333,"Timothy V. Akinbile",2
"2659",12.4409439,41.7814653,"Antony",2
"2660",12.50607635,41.89450256,"TORINICITY",2
"2661",12.48833,41.90361,"naike rivelli",2
"2662",12.46693866,41.92867638,"Lucrezia Oddone",2
"2663",12.5,41.9,"Alessio Chellini",2
"2664",12.50615556,41.88590556,"Anne Marie",2
"2665",12.454032,41.902273,"Sarah Hester Ross",2
"2666",12.4545908,41.90486423,"Frank Kuin",2
"2667",12.5,41.9,"奈倉翔",2
"2668",12.4745488,41.929705,"Manuel Farris",2
"2669",12.45465024,41.93345174,"PAOLO MONACHESI",2
"2670",12.482636,41.9004628,"Rafael Morandini",2
"2671",12.3762229,41.8649839,"indoroma   🇮🇩 🔶🔴",2
"2672",12.487,41.9043,"Fabio McBeal",2
"2673",12.5,41.9,"橘りり",2
"2674",12.49625,41.8547,"Ruben",2
"2675",12.477711,41.91013757,"Ilian Rachov",2
"2676",12.47402965,41.89102999,"Nubia Alonso",2
"2677",12.48566508,41.89322614,"Davide Alaimo",2
"2678",12.49244213,41.89023406,"Mark Green",2
"2679",12.48107712,41.90256438,"silvia dem",2
"2680",12.48214,41.90833,"Walter Forte",2
"2681",12.55384,41.91085,"Stefano daggianti",2
"2682",12.45790476,41.90264382,"Marcos",2
"2683",12.5,41.9,"ㅤㅤㅤ",2
"2684",12.466,41.836,"Andrea Longobucco",2
"2685",12.5333,41.7833,"Raimondo-Mario",2
"2686",12.49158426,41.89082967,"Srujan",2
"2687",12.48027563,41.87577628,"Pekka Pylkkanen",2
"2688",12.5,41.9,"Mark Green",2
"2689",12.5,41.9,"TORINICITY",2
"2690",12.5,41.9,"Demian Aditya",2
"2691",12.5,41.9,"Travel Girl",2
"2692",12.5,41.9,"sarah winkhaus",2
"2693",12.4745488,41.929705,"AndreaBracagliaPH",2
"2694",12.5,41.9,"Vale Look",2
"2695",12.5,41.9,"AlessandroCottone²®",2
"2696",12.4745488,41.929705,"Dr.Apocalypse",2
"2697",12.45790476,41.90264382,"andrea",2
"2698",12.46395848,41.92991048,"TdB Record",2
"2699",12.4946704,41.8962968,"つねを (Tsuneo)",2
"2700",12.455,41.8829,"Wonder Roby",2
"2701",12.4745488,41.929705,"antonio fraioli",2
"2702",12.496541,41.893413,"Mina Cappussi",2
"2703",12.49244213,41.89023406,"maru",2
"2704",12.48628,41.90651,"Jun ichikawa",2
"2705",12.48205833,41.90595,"OZZ & Frozz",2
"2706",12.47507215,41.91253734,"FludGang.GOD 😈",2
"2707",12.5,41.9,"SAMUEL",2
"2708",12.5,41.9,"A+ World Academy",2
"2709",12.49244213,41.89023406,"Priyasha Foundation",2
"2710",12.49177787,41.89119082,"MARYAM",2
"2711",12.4792508,41.9000907,"Gus Walbolt",2
"2712",12.4636099,41.90255,"Alex Imburgia",2
"2713",12.52864122,41.88847693,"Emanuela Bellezza",2
"2714",12.51728569,41.90100702,"Dimitri Guglielmi",2
"2715",12.45790476,41.90264382,"Brandon",2
"2716",12.5,41.9,"Eric Beam",2
"2717",12.600718,41.813099,"una regina matta",2
"2718",12.48645329,41.89902464,"Silvia Berti",2
"2719",12.454032,41.902273,"Zabala al Dia.com",2
"2720",12.50814516,41.88098671,"Filctem CGIL Terni",2
"2721",12.4748896,41.90037829,"marialetizia naldini",2
"2722",12.469,41.8918,"Adam",2
"2723",12.5,41.9,"Chiara Giovoni",2
"2724",12.48214,41.90833,"Fanny",2
"2725",12.454032,41.902273,"coco",2
"2726",12.5,41.9,"Rossella",2
"2727",12.5,41.9,"Laura",2
"2728",12.5,41.9,"Mabs",2
"2729",12.4810437,41.922676,"silvia busacca",2
"2730",12.53029032,41.9103502,"Filippo Dalla Villa",2
"2731",12.42488527,41.90970148,"Paola Pandolfini",2
"2732",12.50814516,41.88098671,"IMPERATOR MEZA",2
"2733",12.5151348,41.8796476,"SeiUgl",2
"2734",12.456774,41.90244958,"Sam Tambago",2
"2735",12.5,41.9,"Serius Jones",2
"2736",12.46623368,41.90215729,"UKCPD",2
"2737",12.46645,41.901803,"Лариса Хомченко",2
"2738",12.5,41.9,"EleganceCafèJazzClub",2
"2739",12.52444279,41.87397961,"giuliataddeo",2
"2740",12.54021341,41.88857584,"La Mia Libreria Roma",2
"2741",12.46604,41.93028,"cristiano materassi",2
"2742",12.45444444,41.90638889,"Leo Prieto",2
"2743",12.49244213,41.89023406,"Louco Por Viagens",2
"2744",12.43645755,41.89152476,"gabriele banci",2
"2745",12.470794,41.892336,"DanGis",2
"2746",12.47771,41.9072699,"Maliziona Nazionale",2
"2747",12.5888733,41.849527,"Giada",2
"2748",12.51362,41.92344,"Giuliane Bertaglia",2
"2749",12.5,41.9,"Pierfrancesco Bove",2
"2750",12.51750469,41.8798823,"つねを (Tsuneo)",2
"2751",12.48280567,41.89322289,"JONA CABRERA",2
"2752",12.39408493,41.81945446,"BFE",2
"2753",12.482636,41.9004628,"Mer",2
"2754",12.5,41.9,"Giovanni S.Lico",2
"2755",12.47427778,41.89919167,"Io Giornalista Tv",2
"2756",12.488585,41.890717,"LV-FEC✈️🎙",2
"2757",12.48969,41.91192,"Accademia Gilmont It",2
"2758",12.454032,41.902273,"Sam Tambago",2
"2759",12.441917,41.92037,"frabooster",2
"2760",12.45790476,41.90264382,"Alex Stout",2
"2761",12.4745488,41.929705,"MiKe Priore",2
"2762",12.454032,41.902273,"Leo Prieto",2
"2763",12.49999523,41.90000917,"Synergydentalsrl",2
"2764",12.482604,41.8519214,"John Harvey",2
"2765",12.5,41.9,"uɐɔๅnʌənɹʇ",2
"2766",12.47317819,41.8983393,"Eat and Walk Italy",2
"2767",12.48205833,41.90595,"LaMarvu",2
"2768",12.47847969,41.91082464,"LaMarvu",2
"2769",12.482636,41.9004628,"LaMarvu",2
"2770",12.5,41.9,"UKCPD",2
"2771",12.48305556,41.89458333,"Emmanuel Viale",2
"2772",12.49244213,41.89023406,"Kylie Smith",2
"2773",12.482636,41.9004628,"diane phillips",2
"2774",12.5,41.9,"Ricardo S. Barros",2
"2775",12.47847,41.89129,"anna chiara moggia",1
"2776",12.50243,41.8684,"ANDREAS SOLARO",1
"2777",12.49177787,41.89119082,"Francesca Cescon",1
"2778",12.47305556,41.89888889,"Fernando Rolli",1
"2779",12.5,41.9,"Dayanna Visconti",1
"2780",12.51268302,41.93677066,"Emiliano Serra",1
"2781",12.4755112,41.8746007,"Carlétto",1
"2782",12.45444444,41.90305556,"Annie Villarreal",1
"2783",12.5,41.9,"Mara Carlesi Patane'",1
"2784",12.4699438,41.83414717,"Ashtronz",1
"2785",12.49079,41.8944,"pino maura",1
"2786",12.5163332,41.78782992,"Annie Villarreal",1
"2787",12.48330653,41.90094747,"mesuriye",1
"2788",12.5,41.9,"Avi",1
"2789",12.5,41.9,"ALESSANDRO RIBAS",1
"2790",12.47278531,41.89986435,"Sad Jets/Knicks Fan",1
"2791",12.35703669,41.76666108,"Ancis Politeia Onlus",1
"2792",12.5,41.9,"Zachary Sinclair",1
"2793",12.5607155,41.95121998,"Mau Swords ™",1
"2794",12.47303197,41.89964025,"Sad Jets/Knicks Fan",1
"2795",12.48205662,41.906046,"•a mexican Carlos ϟ",1
"2796",12.4730707,41.89962122,"Sad Jets/Knicks Fan",1
"2797",12.47808,41.87242,"Robin Del Rosario",1
"2798",12.4663299,41.90263,"Pia",1
"2799",12.49485234,41.9024636,"まゆぴょん@祝！ドロス大阪♡",1
"2800",12.47715,41.90612,"Carlo  Cassarino",1
"2801",12.49115905,41.8958885,"Stephen Hayes",1
"2802",12.5606,41.8252,"SecondHandBastard",1
"2803",12.49158426,41.89082967,"Matilde.",1
"2804",12.5,41.9,"DJ Piero Caracci",1
"2805",12.4062,41.7828,"StileBecero",1
"2806",12.5099,41.88127,"Rome From Home",1
"2807",12.4897404,41.8947906,"Andrew Barton",1
"2808",12.5,41.9,"Martin",1
"2809",12.53428163,41.93556992,"Faber Cucchetti",1
"2810",12.5163332,41.78782992,"Nês",1
"2811",12.482636,41.9004628,"Mitch Field",1
"2812",12.47317819,41.8983393,"Hilton Walker",1
"2813",12.5,41.9,"Sir Oliver Terrier",1
"2814",12.5397421,41.8744688,"Eleonora Abbafati",1
"2815",12.34061,41.98033,"francesca☕️",1
"2816",12.462,41.9023,"Gianluca Sbagliato",1
"2817",12.46623368,41.90215729,"Troy Fuller",1
"2818",12.48094421,41.8647881,"Davide Morelli",1
"2819",12.5400964,41.97166069,"Davide Morelli",1
"2820",12.5,41.9,"No-Frost™",1
"2821",12.5,41.9,"Condessa Renata 🇮🇹",1
"2822",12.49237776,41.89063339,"•a mexican Carlos ϟ",1
"2823",12.50225,41.88352,"Mina Cappussi",1
"2824",12.47359419,41.87038013,"DanGis",1
"2825",12.5,41.9,"Emanuele",1
"2826",12.5,41.9,"Mr. Moreno™",1
"2827",12.49117297,41.89503562,"Monica Larner",1
"2828",12.5,41.9,"#weareallMates💕",1
"2829",12.45405596,41.90730006,"Haran Timana",1
"2830",12.5,41.9,"Claudia Maffucci",1
"2831",12.5,41.9,"Umesh",1
"2832",12.621624,41.84078611,"Bikini*Bandit",1
"2833",12.47305556,41.89888889,"Vassilios L (Ι13)",1
"2834",12.53020896,41.91029132,"Marika 🌺",1
"2835",12.48305556,41.89458333,"Carlo Salvatore",1
"2836",12.47143507,41.89967777,"Anna Di Risio",1
"2837",12.46976426,41.90572267,"Nina De Mattei",1
"2838",12.46669636,41.89292478,"Gabriele Crudele ♫",1
"2839",12.48979479,41.90635142,"⛿CaroLezcano #33139⛿",1
"2840",12.49244213,41.89023406,"♥Kiik  CHAISILA ..♥",1
"2841",12.5,41.9,"Fabrizio Morelli",1
"2842",12.4879684,41.89315433,"Charlotte Arts",1
"2843",12.48750788,41.91723824,"Claudia Tiberti",1
"2844",12.49244213,41.89023406,"Maria Dalal",1
"2845",12.49244213,41.89023406,"laura hughes",1
"2846",12.4833,41.8667,"SWL I0-466/LT",1
"2847",12.482636,41.9004628,"_Winchester_",1
"2848",12.3762229,41.8649839,"Barone Rock",1
"2849",12.5,41.9,"Nacho Miranda",1
"2850",12.48205833,41.90595,"Seba K",1
"2851",12.472733,41.89749,"FeFe",1
"2852",12.471389,41.9025,"Rome From Home",1
"2853",12.453,41.904,"Rafael Rai Gaspar B.",1
"2854",12.49244213,41.89023406,"Gaia Cerbai",1
"2855",12.5,41.9,"Amanda",1
"2856",12.510077,41.915462,"⛿CaroLezcano #33139⛿",1
"2857",12.456774,41.90244958,"Katelyn A Crockett",1
"2858",12.48330653,41.90094747,"Umesh",1
"2859",12.47305556,41.89888889,"ma. cecilia rivera",1
"2860",12.41232698,41.82284675,"Veloce® Bike Rental",1
"2861",12.46694444,41.93555556,"Maria Ermachkova",1
"2862",12.45346537,41.90558147,"Marijana",1
"2863",12.5,41.9,"kate",1
"2864",12.46645,41.901803,"Afra Nur Doludizgin",1
"2865",12.50264004,41.90049883,"Francesco arca",1
"2866",12.47466,41.90967,"Charlotte",1
"2867",12.5,41.9,"Paul Vincent",1
"2868",12.5,41.9,"ѧ♔",1
"2869",12.46863102,41.8650454,"Himanshu Arteev",1
"2870",12.4714603,41.8860207,"maurofxd",1
"2871",12.47105,41.90592,"Maria Ermachkova",1
"2872",12.44178555,41.88273833,"Emanuela",1
"2873",12.45409805,41.90704631,"Stephanie Gray",1
"2874",12.4958357,41.902519,"Jane Jagger",1
"2875",12.46912,41.89172,"Luca Pintavalle",1
"2876",12.58268,41.79357,"REVERSO®IDEAS",1
"2877",12.5,41.9,"naike rivelli",1
"2878",12.46869104,41.89055267,"anna chiara moggia",1
"2879",12.3762229,41.8649839,"はら酒店",1
"2880",12.504167,41.894444,"Hannah B.",1
"2881",12.47545666,41.89838064,"•a mexican Carlos ϟ",1
"2882",12.44701925,41.91659545,"simone alinari dj",1
"2883",12.47681535,41.89921809,"Alexandre Marques",1
"2884",12.4993753,41.8970867,"Enekooou",1
